16:55:30.008 [main] INFO  utilities.Listeners - Execution started
16:55:35.618 [TestNG-test=Parallel Test-4] INFO  utilities.Listeners - deleteEmployee Test execution started
16:55:35.621 [TestNG-test=Parallel Test-4] INFO  testCases.AddEmployeeTest - Landed into login page
16:55:36.107 [TestNG-test=Parallel Test-1] INFO  utilities.Listeners - addEmployee Test execution started
16:55:36.107 [TestNG-test=Parallel Test-1] INFO  testCases.AddEmployeeTest - Landed into login page
16:55:37.069 [TestNG-test=Parallel Test-2] INFO  utilities.Listeners - existEmployeeDetails Test execution started
16:55:37.069 [TestNG-test=Parallel Test-2] INFO  testCases.AddEmployeeTest - Landed into login page
16:55:37.630 [TestNG-test=Parallel Test-3] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
16:55:37.630 [TestNG-test=Parallel Test-3] INFO  testCases.AddEmployeeTest - Landed into login page
16:55:38.625 [TestNG-test=Parallel Test-4] INFO  testCases.AddEmployeeTest - Logged in Successfully
16:55:39.661 [TestNG-test=Parallel Test-4] INFO  testCases.AddEmployeeTest - page title is matched
16:55:39.678 [TestNG-test=Parallel Test-4] ERROR testCases.AddEmployeeTest - Test Failed
16:55:39.682 [TestNG-test=Parallel Test-3] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
16:55:39.682 [TestNG-test=Parallel Test-3] INFO  testCases.DeleteEmployeeTest - Landed into login page
16:55:39.682 [TestNG-test=Parallel Test-2] INFO  utilities.Listeners - existEmployeeDetails Test execution started
16:55:39.682 [TestNG-test=Parallel Test-2] INFO  testCases.DeleteEmployeeTest - Landed into login page
16:55:39.686 [TestNG-test=Parallel Test-3] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
16:55:39.686 [TestNG-test=Parallel Test-3] INFO  testCases.DeleteEmployeeTest - Landed into login page
16:55:39.686 [TestNG-test=Parallel Test-2] INFO  utilities.Listeners - existEmployeeDetails Test execution started
16:55:39.686 [TestNG-test=Parallel Test-2] INFO  testCases.DeleteEmployeeTest - Landed into login page
16:55:39.691 [TestNG-test=Parallel Test-3] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
16:55:39.692 [TestNG-test=Parallel Test-3] INFO  testCases.DeleteEmployeeTest - Landed into login page
16:55:39.692 [TestNG-test=Parallel Test-2] INFO  utilities.Listeners - existEmployeeDetails Test execution started
16:55:39.692 [TestNG-test=Parallel Test-2] INFO  testCases.DeleteEmployeeTest - Landed into login page
16:55:39.871 [TestNG-test=Parallel Test-1] INFO  utilities.Listeners - addEmployee Test execution started
16:55:39.871 [TestNG-test=Parallel Test-1] INFO  testCases.DeleteEmployeeTest - Landed into login page
16:55:39.874 [TestNG-test=Parallel Test-1] INFO  utilities.Listeners - addEmployee Test execution started
16:55:39.874 [TestNG-test=Parallel Test-1] INFO  testCases.DeleteEmployeeTest - Landed into login page
16:55:39.876 [TestNG-test=Parallel Test-1] INFO  utilities.Listeners - addEmployee Test execution started
16:55:39.876 [TestNG-test=Parallel Test-1] INFO  testCases.DeleteEmployeeTest - Landed into login page
16:55:44.456 [TestNG-test=Parallel Test-4] INFO  utilities.Listeners - deleteEmployee Test execution started
16:55:44.456 [TestNG-test=Parallel Test-4] INFO  testCases.DeleteEmployeeTest - Landed into login page
16:55:45.051 [TestNG-test=Parallel Test-4] INFO  testCases.DeleteEmployeeTest - Logged in Successfully
16:55:46.327 [TestNG-test=Parallel Test-4] INFO  testCases.DeleteEmployeeTest - page title is matched
16:55:48.156 [TestNG-test=Parallel Test-4] INFO  testCases.DeleteEmployeeTest - Successfully landed into Employee List page
16:55:48.741 [TestNG-test=Parallel Test-4] INFO  testCases.DeleteEmployeeTest - EmployeeId is entered in the employeeId field
16:55:48.803 [TestNG-test=Parallel Test-4] INFO  testCases.DeleteEmployeeTest - Searched Employee entry is not found in the table
16:55:51.056 [TestNG-test=Parallel Test-4] INFO  testCases.DeleteEmployeeTest - Logged out Successfully
16:55:52.156 [main] INFO  utilities.Listeners - Execution completed
