19:13:56.529 [main] INFO  utilities.Listeners - Execution started
19:14:00.933 [main] INFO  utilities.Listeners - addEmployee Test execution started
19:14:00.940 [main] INFO  testCases.AddEmployeeTest - Landed into login page
19:14:01.516 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
19:14:02.656 [main] INFO  testCases.AddEmployeeTest - page title is matched
19:14:05.996 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
19:14:07.289 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
19:14:07.762 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
19:14:08.213 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
19:14:08.755 [main] INFO  testCases.AddEmployeeTest - Created Employee is displayed in the table
19:14:09.586 [main] INFO  testCases.AddEmployeeTest - Logged out Successfully
19:14:10.672 [main] INFO  utilities.Listeners - Execution completed
