12:26:13.404 [main] INFO  utilities.Listeners - Execution started
12:26:17.695 [main] INFO  utilities.Listeners - addEmployee Test execution started
12:26:17.705 [main] INFO  testCases.AddEmployeeTest - Landed into login page
12:26:18.275 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
12:26:19.408 [main] INFO  testCases.AddEmployeeTest - page title is matched
12:26:23.129 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
12:26:29.800 [main] INFO  utilities.Listeners - addEmployee Test execution started
12:26:29.801 [main] INFO  testCases.AddEmployeeTest - Landed into login page
12:26:30.719 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
12:26:32.293 [main] INFO  testCases.AddEmployeeTest - page title is matched
12:26:36.458 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
12:26:37.883 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
12:26:38.382 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
12:26:38.840 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
12:26:38.897 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
12:26:39.526 [main] ERROR testCases.AddEmployeeTest - Test Failed
12:26:43.966 [main] INFO  utilities.Listeners - addEmployee Test execution started
12:26:43.966 [main] INFO  testCases.AddEmployeeTest - Landed into login page
12:26:44.900 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
12:26:47.859 [main] INFO  testCases.AddEmployeeTest - page title is matched
12:26:53.006 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
12:27:02.330 [main] INFO  utilities.Listeners - addEmployee Test execution started
12:27:02.331 [main] INFO  testCases.AddEmployeeTest - Landed into login page
12:27:04.344 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
12:27:04.349 [main] INFO  testCases.AddEmployeeTest - page title is matched
12:27:07.801 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
12:27:09.154 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
12:27:09.661 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
12:27:10.127 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
12:27:10.182 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
12:27:10.660 [main] ERROR testCases.AddEmployeeTest - Test Failed
12:27:15.157 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
12:27:15.158 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
12:27:16.881 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
12:27:16.886 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
12:27:18.528 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
12:27:18.991 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
12:27:19.058 [main] INFO  testCases.ExistEmployeeDetailsTest - Searched Employee entry is found in the table
12:27:20.563 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged out Successfully
12:27:24.713 [main] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
12:27:24.714 [main] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
12:27:25.301 [main] INFO  testCases.NotExistEmployeeDetailsTest - Logged in Successfully
12:27:26.489 [main] INFO  testCases.NotExistEmployeeDetailsTest - page title is matched
12:27:27.953 [main] INFO  testCases.NotExistEmployeeDetailsTest - Successfully landed into Employee List page
12:27:28.387 [main] INFO  testCases.NotExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
12:27:28.443 [main] INFO  testCases.NotExistEmployeeDetailsTest - Searched Employee entry is not found in the table
12:27:33.339 [main] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
12:27:33.340 [main] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
12:27:33.918 [main] INFO  testCases.NotExistEmployeeDetailsTest - Logged in Successfully
12:27:35.017 [main] INFO  testCases.NotExistEmployeeDetailsTest - page title is matched
12:27:36.587 [main] INFO  testCases.NotExistEmployeeDetailsTest - Successfully landed into Employee List page
12:27:37.034 [main] INFO  testCases.NotExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
12:27:37.090 [main] INFO  testCases.NotExistEmployeeDetailsTest - Searched Employee entry is not found in the table
12:27:42.067 [main] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
12:27:42.067 [main] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
12:27:44.055 [main] INFO  testCases.NotExistEmployeeDetailsTest - Logged in Successfully
