19:55:15.222 [main] INFO  utilities.Listeners - Execution started
19:55:19.488 [main] INFO  utilities.Listeners - testLoginAndLogout Test execution started
19:55:19.493 [main] INFO  testCases.LoginandLogoutTest - Landed into login page
19:55:21.208 [main] INFO  testCases.LoginandLogoutTest - Logged in Successfully
19:55:21.215 [main] INFO  testCases.LoginandLogoutTest - page title is matched
19:55:25.362 [main] INFO  testCases.LoginandLogoutTest - Logged out Successfully
19:55:25.380 [main] INFO  utilities.Listeners - addEmployee Test execution started
19:55:25.405 [main] INFO  testCases.LoginandLogoutTest - Landed into login page
19:55:26.594 [main] INFO  testCases.LoginandLogoutTest - Logged in Successfully
19:55:30.278 [main] INFO  testCases.LoginandLogoutTest - New Employee added Successfully
19:55:31.615 [main] INFO  testCases.LoginandLogoutTest - textToBePresentInElementLocatedis not found
19:55:31.618 [main] INFO  utilities.Listeners - addEmployee Test execution started
19:55:31.619 [main] INFO  testCases.LoginandLogoutTest - Landed into login page
19:55:40.727 [main] INFO  testCases.LoginandLogoutTest - Logged in Successfully
19:55:44.003 [main] INFO  testCases.LoginandLogoutTest - New Employee added Successfully
19:55:45.331 [main] INFO  testCases.LoginandLogoutTest - textToBePresentInElementLocatedis not found
19:55:45.331 [main] INFO  testCases.LoginandLogoutTest - Success Message is matched
19:55:45.333 [main] INFO  utilities.Listeners - employeeDetails Test execution started
19:55:45.333 [main] INFO  testCases.LoginandLogoutTest - Landed into login page
19:55:54.661 [main] INFO  testCases.LoginandLogoutTest - Logged in Successfully
19:55:56.147 [main] INFO  testCases.LoginandLogoutTest - Successfully landed into Employee List page
19:55:56.588 [main] INFO  testCases.LoginandLogoutTest - Created EmployeeId is entered in the employeeId field
19:55:56.641 [main] INFO  testCases.LoginandLogoutTest - Created Employee details is displayed in the table
19:55:57.099 [main] INFO  testCases.LoginandLogoutTest - EmployeeId is matched
19:55:58.202 [main] INFO  utilities.Listeners - Execution completed
