12:28:56.116 [main] INFO  utilities.Listeners - Execution started
12:29:00.789 [main] INFO  utilities.Listeners - addEmployee Test execution started
12:29:00.797 [main] INFO  testCases.AddEmployeeTest - Landed into login page
12:29:01.398 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
12:29:02.542 [main] INFO  testCases.AddEmployeeTest - page title is matched
12:29:06.052 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
12:29:07.344 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
12:29:07.838 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
12:29:08.302 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
12:29:08.360 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
12:42:46.028 [main] ERROR testCases.AddEmployeeTest - Test Failed
12:42:55.080 [main] INFO  utilities.Listeners - Execution completed
