10:11:23.912 [main] INFO  utilities.Listeners - Execution started
10:11:36.810 [main] INFO  utilities.Listeners - addEmployee Test execution started
10:11:36.841 [main] INFO  testCases.AddEmployeeTest - Landed into login page
10:11:39.647 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
10:11:39.664 [main] INFO  testCases.AddEmployeeTest - page title is matched
10:11:43.950 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
10:11:45.877 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
10:11:46.545 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
10:11:47.150 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
10:11:47.251 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
10:15:45.934 [main] ERROR testCases.AddEmployeeTest - Test Failed
10:15:49.206 [main] INFO  utilities.Listeners - Execution completed
