13:11:12.077 [main] INFO  utilities.Listeners - Execution started
13:11:16.424 [main] INFO  utilities.Listeners - addEmployee Test execution started
13:11:16.430 [main] INFO  testCases.AddEmployeeTest - Landed into login page
13:11:21.118 [main] INFO  utilities.Listeners - addEmployee Test execution started
13:11:21.120 [main] INFO  testCases.AddEmployeeTest - Landed into login page
13:11:25.772 [main] INFO  utilities.Listeners - addEmployee Test execution started
13:11:25.773 [main] INFO  testCases.AddEmployeeTest - Landed into login page
13:11:30.625 [main] INFO  utilities.Listeners - addEmployee Test execution started
13:11:30.636 [main] INFO  testCases.AddEmployeeTest - Landed into login page
13:11:35.433 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
13:11:35.434 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
13:11:40.005 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
13:11:40.006 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
13:11:44.581 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
13:11:44.581 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
13:11:49.349 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
13:11:49.350 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
13:11:54.200 [main] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
13:11:54.201 [main] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
13:11:58.661 [main] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
13:11:58.662 [main] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
13:12:03.170 [main] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
13:12:03.171 [main] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
13:12:07.808 [main] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
13:12:07.808 [main] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
13:12:12.609 [main] INFO  utilities.Listeners - deleteEmployee Test execution started
13:12:12.609 [main] INFO  testCases.DeleteEmployeeTest - Landed into login page
13:12:17.053 [main] INFO  utilities.Listeners - deleteEmployee Test execution started
13:12:17.053 [main] INFO  testCases.DeleteEmployeeTest - Landed into login page
13:12:21.586 [main] INFO  utilities.Listeners - deleteEmployee Test execution started
13:12:21.588 [main] INFO  testCases.DeleteEmployeeTest - Landed into login page
13:12:26.017 [main] INFO  utilities.Listeners - deleteEmployee Test execution started
13:12:26.018 [main] INFO  testCases.DeleteEmployeeTest - Landed into login page
13:12:27.776 [main] INFO  utilities.Listeners - Execution completed
