14:52:27.315 [main] INFO  utilities.Listeners - Execution started
14:52:33.143 [main] INFO  utilities.Listeners - addEmployee Test execution started
14:52:33.154 [main] INFO  testCases.AddEmployeeTest - Landed into login page
14:52:34.141 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
14:52:35.546 [main] INFO  testCases.AddEmployeeTest - page title is matched
14:52:39.284 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
14:52:40.672 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
14:52:41.296 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
14:52:41.924 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
14:52:42.575 [main] INFO  testCases.AddEmployeeTest - Created Employee is displayed in the table
14:52:43.613 [main] INFO  testCases.AddEmployeeTest - Logged out Successfully
14:52:49.930 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
14:52:49.935 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
14:52:51.562 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
14:52:53.080 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
14:52:54.642 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
14:52:55.180 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
14:52:55.764 [main] INFO  testCases.ExistEmployeeDetailsTest - Searched Employee entry is found in the table
14:52:56.745 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged out Successfully
14:53:05.958 [main] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
14:53:05.960 [main] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
14:53:07.643 [main] INFO  testCases.NotExistEmployeeDetailsTest - Logged in Successfully
14:53:09.020 [main] INFO  testCases.NotExistEmployeeDetailsTest - page title is matched
14:53:10.470 [main] INFO  testCases.NotExistEmployeeDetailsTest - Successfully landed into Employee List page
14:53:11.000 [main] INFO  testCases.NotExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
14:53:11.653 [main] INFO  testCases.NotExistEmployeeDetailsTest - Searched Employee is not found in the table
14:53:12.601 [main] INFO  testCases.NotExistEmployeeDetailsTest - Logged out Successfully
14:53:15.519 [main] INFO  utilities.Listeners - deleteEmployee Test execution started
14:53:15.527 [main] INFO  testCases.DeleteEmployeeTest - Landed into login page
14:53:24.001 [main] INFO  testCases.DeleteEmployeeTest - Logged in Successfully
14:53:24.012 [main] INFO  testCases.DeleteEmployeeTest - page title is matched
14:53:25.705 [main] INFO  testCases.DeleteEmployeeTest - Successfully landed into Employee List page
14:53:26.222 [main] INFO  testCases.DeleteEmployeeTest - EmployeeId is entered in the employeeId field
14:53:26.325 [main] INFO  testCases.DeleteEmployeeTest - Searched Employee entry is not found in the table
14:53:28.017 [main] INFO  testCases.DeleteEmployeeTest - Logged out Successfully
14:53:29.684 [main] INFO  utilities.Listeners - Execution completed
