15:18:29.265 [main] INFO  utilities.Listeners - Execution started
15:18:33.761 [main] INFO  utilities.Listeners - addEmployee Test execution started
15:18:33.767 [main] INFO  testCases.AddEmployeeTest - Landed into login page
15:18:34.460 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
15:18:35.780 [main] INFO  testCases.AddEmployeeTest - page title is matched
15:18:39.123 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
15:18:40.442 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
15:18:40.997 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
15:18:41.490 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
15:18:41.574 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
15:18:42.466 [main] INFO  testCases.AddEmployeeTest - Logged out Successfully
15:18:43.844 [main] INFO  utilities.Listeners - Execution completed
