09:35:27.522 [main] INFO  utilities.Listeners - Execution started
09:35:31.759 [main] INFO  utilities.Listeners - addEmployee Test execution started
09:35:31.765 [main] INFO  testCases.AddEmployeeTest - Landed into login page
09:35:33.499 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
09:35:33.505 [main] INFO  testCases.AddEmployeeTest - page title is matched
09:35:36.877 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
09:35:38.169 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
09:35:38.677 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
09:35:39.127 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
09:35:39.182 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
09:35:40.498 [main] INFO  testCases.AddEmployeeTest - Logged out Successfully
09:35:41.562 [main] INFO  utilities.Listeners - Execution completed
