13:38:31.108 [main] INFO  utilities.Listeners - Execution started
13:38:35.629 [main] INFO  utilities.Listeners - addEmployee Test execution started
13:38:35.634 [main] INFO  testCases.AddEmployeeTest - Landed into login page
13:38:36.202 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
13:38:37.321 [main] INFO  testCases.AddEmployeeTest - page title is matched
13:38:40.815 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
13:38:42.109 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
13:38:42.599 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
13:38:43.054 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
13:38:43.112 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
13:38:44.439 [main] INFO  testCases.AddEmployeeTest - Logged out Successfully
13:38:45.562 [main] INFO  utilities.Listeners - Execution completed
