09:35:02.480 [main] INFO  utilities.Listeners - Execution started
09:35:08.406 [main] INFO  utilities.Listeners - addEmployee Test execution started
09:35:08.411 [main] INFO  testCases.AddEmployeeTest - Landed into login page
09:35:10.145 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
09:35:10.157 [main] INFO  testCases.AddEmployeeTest - page title is matched
09:35:13.576 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
09:35:15.338 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
09:35:15.823 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
09:35:16.275 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
09:35:16.335 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
09:35:17.704 [main] INFO  testCases.AddEmployeeTest - Logged out Successfully
09:35:18.870 [main] INFO  utilities.Listeners - Execution completed
