19:21:30.707 [main] INFO  utilities.Listeners - Execution started
19:21:34.917 [main] INFO  utilities.Listeners - testLoginAndLogout Test execution started
19:21:34.922 [main] INFO  testCases.LoginandLogoutTest - Landed into login page
19:21:35.515 [main] INFO  testCases.LoginandLogoutTest - Logged in Successfully
19:21:36.655 [main] INFO  testCases.LoginandLogoutTest - page title is matched
19:21:38.831 [main] INFO  testCases.LoginandLogoutTest - Logged out Successfully
19:21:43.753 [main] INFO  utilities.Listeners - addEmployee Test execution started
19:21:43.754 [main] INFO  testCases.AddEmployeeTest - Landed into login page
19:21:45.722 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
19:21:49.167 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
19:21:50.448 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
19:21:50.939 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
19:21:51.392 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
19:21:51.449 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
19:21:51.886 [main] ERROR testCases.AddEmployeeTest - Test Failed
19:21:56.118 [main] INFO  utilities.Listeners - addEmployee Test execution started
19:21:56.119 [main] INFO  testCases.AddEmployeeTest - Landed into login page
19:21:58.041 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
19:22:01.392 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
19:22:02.663 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
19:22:03.139 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
19:22:03.605 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
19:22:03.660 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
19:22:04.128 [main] INFO  testCases.AddEmployeeTest - EmployeeId is matched
19:22:08.108 [main] INFO  utilities.Listeners - employeeDetails Test execution started
19:22:08.109 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
19:22:09.815 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
19:22:11.218 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
19:22:11.678 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
19:22:11.743 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
19:22:12.172 [main] INFO  testCases.EmployeeDetailsTest - EmployeeId is matched
19:22:13.210 [main] INFO  utilities.Listeners - Execution completed
