15:05:31.212 [main] INFO  utilities.Listeners - Execution started
15:05:44.012 [main] INFO  utilities.Listeners - testLoginAndLogout Test execution started
15:05:44.050 [main] INFO  testCases.LoginandLogoutTest - Landed into login page
15:05:46.137 [main] INFO  testCases.LoginandLogoutTest - Logged in Successfully
15:05:49.832 [main] INFO  testCases.LoginandLogoutTest - page title is matched
15:05:55.929 [main] INFO  testCases.LoginandLogoutTest - Logged out Successfully
15:06:04.601 [main] INFO  utilities.Listeners - addEmployee Test execution started
15:06:04.604 [main] INFO  testCases.AddEmployeeTest - Landed into login page
15:06:08.941 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
15:06:17.036 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
15:06:20.030 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
15:06:21.224 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
15:06:22.239 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
15:06:22.380 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
15:06:23.810 [main] ERROR testCases.AddEmployeeTest - Test Failed
15:06:34.108 [main] INFO  utilities.Listeners - addEmployee Test execution started
15:06:34.109 [main] INFO  testCases.AddEmployeeTest - Landed into login page
15:06:40.701 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
15:06:51.185 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
15:06:54.125 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
15:06:55.181 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
15:06:56.515 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
15:06:56.608 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
15:06:58.744 [main] INFO  testCases.AddEmployeeTest - EmployeeId is matched
15:07:11.241 [main] INFO  utilities.Listeners - employeeDetails Test execution started
15:07:11.243 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
15:07:20.269 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
15:07:24.894 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
15:07:25.992 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
15:07:26.140 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
15:07:39.937 [main] INFO  utilities.Listeners - employeeDetails Test execution started
15:07:39.938 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
15:07:44.935 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
15:07:48.377 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
15:07:49.347 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
15:07:49.471 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
15:07:50.815 [main] INFO  testCases.EmployeeDetailsTest - EmployeeId is matched
15:07:52.590 [main] INFO  utilities.Listeners - Execution completed
