19:13:25.969 [main] INFO  utilities.Listeners - Execution started
19:13:30.947 [main] INFO  utilities.Listeners - testLoginAndLogout Test execution started
19:13:30.952 [main] INFO  testCases.LoginandLogoutTest - Landed into login page
19:13:32.946 [main] INFO  testCases.LoginandLogoutTest - Logged in Successfully
19:13:32.953 [main] INFO  testCases.LoginandLogoutTest - page title is matched
19:13:35.128 [main] INFO  testCases.LoginandLogoutTest - Logged out Successfully
19:13:39.369 [main] INFO  utilities.Listeners - addEmployee Test execution started
19:13:39.373 [main] INFO  testCases.AddEmployeeTest - Landed into login page
19:13:41.170 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
19:13:44.513 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
19:13:45.791 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
19:13:46.274 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
19:13:46.735 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
19:13:46.791 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
19:13:47.285 [main] INFO  testCases.AddEmployeeTest - EmployeeId is matched
19:13:51.384 [main] INFO  utilities.Listeners - employeeDetails Test execution started
19:13:51.385 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
19:13:53.177 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
19:13:54.649 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
19:13:55.093 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
19:13:55.151 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
19:13:55.766 [main] ERROR testCases.EmployeeDetailsTest - Test Failed
19:14:00.097 [main] INFO  utilities.Listeners - employeeDetails Test execution started
19:14:00.098 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
19:14:01.929 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
19:14:03.526 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
19:14:04.022 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
19:14:04.138 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
19:14:04.579 [main] ERROR testCases.EmployeeDetailsTest - Test Failed
19:14:08.609 [main] INFO  utilities.Listeners - employeeDetails Test execution started
19:14:08.610 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
19:14:10.418 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
19:14:11.920 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
19:14:12.389 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
19:14:12.448 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
19:14:12.911 [main] ERROR testCases.EmployeeDetailsTest - Test Failed
19:14:17.369 [main] INFO  utilities.Listeners - employeeDetails Test execution started
19:14:17.369 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
19:14:19.139 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
19:14:20.652 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
19:14:21.097 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
19:14:21.158 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
19:14:21.621 [main] INFO  testCases.EmployeeDetailsTest - EmployeeId is matched
19:14:22.624 [main] INFO  utilities.Listeners - Execution completed
