12:45:45.502 [main] INFO  utilities.Listeners - Execution started
12:45:51.230 [main] INFO  utilities.Listeners - employeeDetails Test execution started
12:45:51.234 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
12:45:54.211 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
12:45:55.847 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
12:45:56.271 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
12:45:56.274 [main] INFO  testCases.EmployeeDetailsTest - elementToBeClickableis not found
12:45:56.333 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
12:45:56.964 [main] INFO  testCases.EmployeeDetailsTest - visibilityOfElementLocatedis not found
12:45:56.977 [main] INFO  testCases.EmployeeDetailsTest - visibilityOfElementLocatedis not found
12:45:56.985 [main] INFO  testCases.EmployeeDetailsTest - visibilityOfElementLocatedis not found
12:45:56.993 [main] INFO  testCases.EmployeeDetailsTest - visibilityOfElementLocatedis not found
12:45:57.001 [main] INFO  testCases.EmployeeDetailsTest - visibilityOfElementLocatedis not found
12:45:57.024 [main] ERROR testCases.EmployeeDetailsTest - Test Failed
12:45:58.265 [main] INFO  utilities.Listeners - Execution completed
