19:18:07.703 [main] INFO  utilities.Listeners - Execution started
19:18:12.089 [main] INFO  utilities.Listeners - testLoginAndLogout Test execution started
19:18:12.093 [main] INFO  testCases.LoginandLogoutTest - Landed into login page
19:18:13.823 [main] INFO  testCases.LoginandLogoutTest - Logged in Successfully
19:18:13.829 [main] INFO  testCases.LoginandLogoutTest - page title is matched
19:18:15.967 [main] INFO  testCases.LoginandLogoutTest - Logged out Successfully
19:18:21.086 [main] INFO  utilities.Listeners - addEmployee Test execution started
19:18:21.087 [main] INFO  testCases.AddEmployeeTest - Landed into login page
19:18:23.039 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
19:18:26.378 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
19:18:27.662 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
19:18:28.137 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
19:18:28.602 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
19:18:28.659 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
19:18:29.106 [main] ERROR testCases.AddEmployeeTest - Test Failed
19:18:35.989 [main] INFO  utilities.Listeners - addEmployee Test execution started
19:18:35.990 [main] INFO  testCases.AddEmployeeTest - Landed into login page
19:18:39.743 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
19:18:46.603 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
19:18:47.882 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
19:18:48.346 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
19:18:48.795 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
19:18:48.850 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
19:18:49.277 [main] ERROR testCases.AddEmployeeTest - Test Failed
19:18:54.821 [main] INFO  utilities.Listeners - addEmployee Test execution started
19:18:54.822 [main] INFO  testCases.AddEmployeeTest - Landed into login page
19:18:56.608 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
19:19:00.796 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
19:19:02.312 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
19:19:02.881 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
19:19:03.433 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
19:19:03.489 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
19:19:03.991 [main] INFO  testCases.AddEmployeeTest - EmployeeId is matched
19:19:09.070 [main] INFO  utilities.Listeners - employeeDetails Test execution started
19:19:09.071 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
19:19:13.839 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
19:19:15.556 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
19:19:16.255 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
19:19:16.311 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
19:19:21.899 [main] INFO  utilities.Listeners - employeeDetails Test execution started
19:19:21.900 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
19:19:23.731 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
19:19:25.107 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
19:19:25.613 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
19:19:25.668 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
19:19:30.581 [main] INFO  utilities.Listeners - employeeDetails Test execution started
19:19:30.582 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
19:19:32.396 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
19:19:34.159 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
19:19:34.625 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
19:19:34.683 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
19:19:35.125 [main] ERROR testCases.EmployeeDetailsTest - Test Failed
19:19:40.200 [main] INFO  utilities.Listeners - employeeDetails Test execution started
19:19:40.201 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
19:19:42.181 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
19:19:44.122 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
