11:16:01.354 [main] INFO  utilities.Listeners - Execution started
11:16:09.333 [main] INFO  utilities.Listeners - addEmployee Test execution started
11:16:09.338 [main] INFO  testCases.AddEmployeeTest - Landed into login page
11:16:12.131 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
11:16:12.148 [main] INFO  testCases.AddEmployeeTest - page title is matched
11:16:15.803 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
11:16:22.620 [main] INFO  utilities.Listeners - addEmployee Test execution started
11:16:22.620 [main] INFO  testCases.AddEmployeeTest - Landed into login page
11:16:23.378 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
11:16:24.699 [main] INFO  testCases.AddEmployeeTest - page title is matched
11:16:28.534 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
11:16:29.976 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
11:16:30.666 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
11:16:31.308 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
11:16:31.439 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
11:16:33.358 [main] INFO  testCases.AddEmployeeTest - Logged out Successfully
11:16:42.012 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
11:16:42.013 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
11:16:46.194 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
11:16:46.205 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
11:16:48.574 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
11:16:49.330 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
11:16:49.419 [main] INFO  testCases.ExistEmployeeDetailsTest - Searched Employee entry is found in the table
11:16:51.287 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged out Successfully
11:16:58.114 [main] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
11:16:58.115 [main] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
11:16:59.668 [main] INFO  testCases.NotExistEmployeeDetailsTest - Logged in Successfully
11:17:01.054 [main] INFO  testCases.NotExistEmployeeDetailsTest - page title is matched
11:17:03.391 [main] INFO  testCases.NotExistEmployeeDetailsTest - Successfully landed into Employee List page
11:17:03.941 [main] INFO  testCases.NotExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
11:17:04.038 [main] INFO  testCases.NotExistEmployeeDetailsTest - Searched Employee entry is not found in the table
11:17:05.687 [main] INFO  testCases.NotExistEmployeeDetailsTest - Logged out Successfully
11:17:07.450 [main] INFO  utilities.Listeners - Execution completed
