19:12:32.038 [main] INFO  utilities.Listeners - Execution started
19:12:36.484 [main] INFO  utilities.Listeners - testLoginAndLogout Test execution started
19:12:36.488 [main] INFO  testCases.LoginandLogoutTest - Landed into login page
19:12:37.340 [main] INFO  testCases.LoginandLogoutTest - Logged in Successfully
19:12:38.532 [main] INFO  testCases.LoginandLogoutTest - page title is matched
19:12:40.829 [main] INFO  testCases.LoginandLogoutTest - Logged out Successfully
19:12:45.117 [main] INFO  utilities.Listeners - addEmployee Test execution started
19:12:45.118 [main] INFO  testCases.AddEmployeeTest - Landed into login page
19:12:46.941 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
19:12:50.309 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
19:12:51.654 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
19:12:52.145 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
19:12:52.608 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
19:12:52.662 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
19:12:53.376 [main] INFO  testCases.AddEmployeeTest - EmployeeId is matched
19:12:57.450 [main] INFO  utilities.Listeners - employeeDetails Test execution started
19:12:57.451 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
19:12:59.341 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
19:13:00.879 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
19:13:01.322 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
19:13:01.378 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
19:13:01.839 [main] INFO  testCases.EmployeeDetailsTest - EmployeeId is matched
19:13:02.885 [main] INFO  utilities.Listeners - Execution completed
