10:42:07.650 [main] INFO  utilities.Listeners - Execution started
10:42:17.864 [main] INFO  utilities.Listeners - testLoginAndLogout Test execution started
10:42:17.875 [main] INFO  testCases.LoginandLogoutTest - Landed into login page
10:42:21.085 [main] INFO  testCases.LoginandLogoutTest - Logged in Successfully
10:42:21.098 [main] INFO  testCases.LoginandLogoutTest - page title is matched
10:42:24.422 [main] INFO  testCases.LoginandLogoutTest - Logged out Successfully
10:42:30.576 [main] INFO  utilities.Listeners - addEmployee Test execution started
10:42:30.603 [main] INFO  testCases.AddEmployeeTest - Landed into login page
10:42:33.219 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
10:42:37.056 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
10:42:38.470 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
10:42:39.121 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
10:42:39.750 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
10:42:39.857 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
10:42:53.339 [main] INFO  utilities.Listeners - addEmployee Test execution started
10:42:53.342 [main] INFO  testCases.AddEmployeeTest - Landed into login page
10:42:58.282 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
10:43:04.614 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
10:43:06.306 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
10:43:07.161 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
10:43:07.794 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
10:43:07.894 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
10:43:08.859 [main] INFO  testCases.AddEmployeeTest - EmployeeId is matched
10:43:18.006 [main] INFO  utilities.Listeners - employeeDetails Test execution started
10:43:18.008 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
10:43:21.525 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
10:43:23.096 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
10:43:24.186 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
10:43:24.282 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
10:43:24.833 [main] ERROR testCases.EmployeeDetailsTest - Test Failed
10:43:37.779 [main] INFO  utilities.Listeners - employeeDetails Test execution started
10:43:37.780 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
10:43:41.278 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
10:43:43.320 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
10:43:44.213 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
10:43:44.308 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
10:43:45.154 [main] INFO  testCases.EmployeeDetailsTest - EmployeeId is matched
10:43:48.469 [main] INFO  utilities.Listeners - Execution completed
