10:30:18.108 [main] INFO  utilities.Listeners - Execution started
10:30:25.108 [main] INFO  utilities.Listeners - addEmployee Test execution started
10:30:25.110 [main] INFO  testCases.AddEmployeeTest - Landed into login page
10:30:25.692 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
10:30:26.916 [main] INFO  testCases.AddEmployeeTest - page title is matched
10:30:30.461 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
10:30:32.334 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
10:30:32.883 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
10:30:33.370 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
10:30:34.326 [main] ERROR testCases.AddEmployeeTest - Test Failed
10:30:38.768 [main] INFO  utilities.Listeners - addEmployee Test execution started
10:30:38.768 [main] INFO  testCases.AddEmployeeTest - Landed into login page
10:30:40.596 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
10:30:40.601 [main] INFO  testCases.AddEmployeeTest - page title is matched
10:30:44.396 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
10:30:46.269 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
10:30:46.795 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
10:30:47.266 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
10:30:48.111 [main] INFO  testCases.AddEmployeeTest - Created Employee is displayed in the table
10:30:49.093 [main] INFO  testCases.AddEmployeeTest - Logged out Successfully
10:30:53.085 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
10:30:53.085 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
10:30:54.974 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
10:30:54.979 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
10:30:56.578 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
10:30:57.058 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
10:30:57.765 [main] ERROR testCases.ExistEmployeeDetailsTest - Test Failed
10:31:02.173 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
10:31:02.173 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
10:31:02.767 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
10:31:04.053 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
10:31:05.892 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
10:31:06.360 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
10:31:07.115 [main] ERROR testCases.ExistEmployeeDetailsTest - Test Failed
10:31:11.589 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
10:31:11.590 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
10:31:13.388 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
10:31:13.392 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
10:31:14.972 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
10:31:15.467 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
10:31:16.326 [main] ERROR testCases.ExistEmployeeDetailsTest - Test Failed
10:31:20.785 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
10:31:20.785 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
10:31:21.372 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
10:31:22.640 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
10:31:24.355 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
10:31:25.046 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
10:31:25.852 [main] INFO  testCases.ExistEmployeeDetailsTest - Searched Employee entry is found in the table
10:31:26.750 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged out Successfully
10:31:30.795 [main] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
10:31:30.795 [main] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
10:31:31.391 [main] INFO  testCases.NotExistEmployeeDetailsTest - Logged in Successfully
10:31:32.646 [main] INFO  testCases.NotExistEmployeeDetailsTest - page title is matched
10:31:34.296 [main] INFO  testCases.NotExistEmployeeDetailsTest - Successfully landed into Employee List page
10:31:34.747 [main] INFO  testCases.NotExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
10:31:35.472 [main] INFO  testCases.NotExistEmployeeDetailsTest - Searched Employee is not found in the table
