11:38:06.009 [main] INFO  utilities.Listeners - Execution started
11:38:13.224 [main] INFO  utilities.Listeners - addEmployee Test execution started
11:38:13.237 [main] INFO  testCases.AddEmployeeTest - Landed into login page
11:38:15.013 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
11:38:15.022 [main] INFO  testCases.AddEmployeeTest - page title is matched
11:38:18.588 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
11:38:20.351 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
11:38:20.855 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
11:38:21.330 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
11:38:21.896 [main] INFO  testCases.AddEmployeeTest - Created Employee is displayed in the table
11:38:22.838 [main] INFO  testCases.AddEmployeeTest - Logged out Successfully
11:38:27.092 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
11:38:27.092 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
11:38:27.925 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
11:38:29.129 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
11:38:30.745 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
11:38:31.183 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
11:38:31.794 [main] ERROR testCases.ExistEmployeeDetailsTest - Test Failed
11:38:35.787 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
11:38:35.787 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
11:38:36.352 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
11:38:37.505 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
11:38:39.018 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
11:38:39.456 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
11:38:40.031 [main] INFO  testCases.ExistEmployeeDetailsTest - Searched Employee entry is found in the table
11:38:40.888 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged out Successfully
11:38:44.844 [main] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
11:38:44.844 [main] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
11:38:48.335 [main] INFO  testCases.NotExistEmployeeDetailsTest - Logged in Successfully
11:38:48.340 [main] INFO  testCases.NotExistEmployeeDetailsTest - page title is matched
11:38:49.741 [main] INFO  testCases.NotExistEmployeeDetailsTest - Successfully landed into Employee List page
11:38:50.168 [main] INFO  testCases.NotExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
11:38:50.984 [main] INFO  testCases.NotExistEmployeeDetailsTest - Searched Employee is not found in the table
11:38:51.907 [main] INFO  testCases.NotExistEmployeeDetailsTest - Logged out Successfully
11:38:56.139 [main] INFO  utilities.Listeners - deleteEmployee Test execution started
11:38:56.139 [main] INFO  testCases.DeleteEmployeeTest - Landed into login page
11:38:56.764 [main] INFO  testCases.DeleteEmployeeTest - Logged in Successfully
11:38:57.958 [main] INFO  testCases.DeleteEmployeeTest - page title is matched
11:38:59.469 [main] INFO  testCases.DeleteEmployeeTest - Successfully landed into Employee List page
11:38:59.912 [main] INFO  testCases.DeleteEmployeeTest - EmployeeId is entered in the employeeId field
11:38:59.969 [main] INFO  testCases.DeleteEmployeeTest - Searched Employee entry is not found in the table
11:39:01.504 [main] INFO  testCases.DeleteEmployeeTest - Logged out Successfully
11:39:03.602 [main] INFO  utilities.Listeners - Execution completed
