14:10:40.789 [main] INFO  utilities.Listeners - Execution started
14:10:45.735 [main] INFO  utilities.Listeners - addEmployee Test execution started
14:10:45.742 [main] INFO  testCases.AddEmployeeTest - Landed into login page
14:10:46.461 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
14:10:47.814 [main] INFO  testCases.AddEmployeeTest - page title is matched
14:10:51.767 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
14:10:53.682 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
14:10:54.280 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
14:10:54.830 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
14:10:56.304 [main] INFO  testCases.AddEmployeeTest - Created Employee is displayed in the table
14:10:57.757 [main] INFO  testCases.AddEmployeeTest - Logged out Successfully
14:11:00.656 [main] INFO  utilities.Listeners - Execution completed
