12:37:55.850 [main] INFO  utilities.Listeners - Execution started
12:38:00.346 [main] INFO  utilities.Listeners - addEmployee Test execution started
12:38:00.352 [main] INFO  testCases.AddEmployeeTest - Landed into login page
12:38:02.173 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
12:38:02.179 [main] INFO  testCases.AddEmployeeTest - page title is matched
12:38:05.693 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
12:38:07.524 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
12:38:08.039 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
12:38:08.538 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
12:38:09.297 [main] ERROR testCases.AddEmployeeTest - Test Failed
12:38:13.460 [main] INFO  utilities.Listeners - addEmployee Test execution started
12:38:13.461 [main] INFO  testCases.AddEmployeeTest - Landed into login page
12:38:15.220 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
12:38:15.225 [main] INFO  testCases.AddEmployeeTest - page title is matched
12:38:18.810 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
12:38:20.223 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
12:38:20.735 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
12:38:21.245 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
12:38:21.769 [main] ERROR testCases.AddEmployeeTest - Test Failed
12:38:25.963 [main] INFO  utilities.Listeners - addEmployee Test execution started
12:38:25.964 [main] INFO  testCases.AddEmployeeTest - Landed into login page
12:38:26.564 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
12:38:27.798 [main] INFO  testCases.AddEmployeeTest - page title is matched
12:38:31.705 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
12:38:33.171 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
12:38:33.739 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
12:38:34.281 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
12:38:35.275 [main] ERROR testCases.AddEmployeeTest - Test Failed
12:38:39.402 [main] INFO  utilities.Listeners - addEmployee Test execution started
12:38:39.403 [main] INFO  testCases.AddEmployeeTest - Landed into login page
12:38:39.996 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
12:38:41.615 [main] INFO  testCases.AddEmployeeTest - page title is matched
12:38:45.215 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
12:38:46.565 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
12:38:47.080 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
12:38:47.553 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
12:38:48.159 [main] ERROR testCases.AddEmployeeTest - Test Failed
12:38:51.344 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
12:38:51.346 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
12:38:53.306 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
12:38:53.307 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
12:38:55.310 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
12:38:55.310 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
12:38:57.211 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
12:38:57.211 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
12:38:58.136 [main] INFO  utilities.Listeners - Execution completed
