12:46:56.830 [main] INFO  utilities.Listeners - Execution started
12:47:01.188 [main] INFO  utilities.Listeners - addEmployee Test execution started
12:47:01.190 [main] INFO  testCases.AddEmployeeTest - Landed into login page
12:47:02.967 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
12:47:02.973 [main] INFO  testCases.AddEmployeeTest - page title is matched
12:47:06.656 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
12:47:07.938 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
12:47:08.407 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
12:47:08.837 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
12:47:08.893 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
12:47:10.370 [main] INFO  testCases.AddEmployeeTest - Logged out Successfully
12:47:14.476 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
12:47:14.476 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
12:47:15.080 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
12:47:16.291 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
12:47:17.755 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
12:47:18.234 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
12:47:18.290 [main] INFO  testCases.ExistEmployeeDetailsTest - Searched Employee entry is found in the table
12:47:19.084 [main] ERROR testCases.ExistEmployeeDetailsTest - Test Failed
12:47:23.429 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
12:47:23.430 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
12:47:25.167 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
12:47:25.171 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
12:47:26.630 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
12:47:27.081 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
12:47:27.148 [main] INFO  testCases.ExistEmployeeDetailsTest - Searched Employee entry is found in the table
12:47:27.987 [main] ERROR testCases.ExistEmployeeDetailsTest - Test Failed
12:47:32.160 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
12:47:32.160 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
12:47:33.881 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
12:47:33.885 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
12:47:35.513 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
12:47:35.942 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
12:47:35.996 [main] INFO  testCases.ExistEmployeeDetailsTest - Searched Employee entry is found in the table
12:47:36.752 [main] ERROR testCases.ExistEmployeeDetailsTest - Test Failed
12:47:40.970 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
12:47:40.971 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
12:47:41.555 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
12:47:42.795 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
12:47:44.249 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
12:47:44.690 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
12:47:44.747 [main] INFO  testCases.ExistEmployeeDetailsTest - Searched Employee entry is found in the table
12:47:46.051 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged out Successfully
12:47:50.774 [main] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
12:47:50.774 [main] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
12:47:52.530 [main] INFO  testCases.NotExistEmployeeDetailsTest - Logged in Successfully
12:47:52.535 [main] INFO  testCases.NotExistEmployeeDetailsTest - page title is matched
12:47:54.103 [main] INFO  testCases.NotExistEmployeeDetailsTest - Successfully landed into Employee List page
12:47:54.535 [main] INFO  testCases.NotExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
12:47:54.590 [main] INFO  testCases.NotExistEmployeeDetailsTest - Searched Employee entry is not found in the table
12:47:56.413 [main] INFO  testCases.NotExistEmployeeDetailsTest - Logged out Successfully
12:48:00.433 [main] INFO  utilities.Listeners - deleteEmployee Test execution started
12:48:00.433 [main] INFO  testCases.DeleteEmployeeTest - Landed into login page
12:48:00.995 [main] INFO  testCases.DeleteEmployeeTest - Logged in Successfully
