15:45:07.443 [main] INFO  utilities.Listeners - Execution started
15:45:19.498 [main] INFO  utilities.Listeners - testLoginAndLogout Test execution started
15:45:19.509 [main] INFO  testCases.LoginandLogoutTest - Landed into login page
15:45:21.481 [main] INFO  testCases.LoginandLogoutTest - Logged in Successfully
15:45:24.265 [main] INFO  testCases.LoginandLogoutTest - page title is matched
15:45:27.610 [main] INFO  testCases.LoginandLogoutTest - Logged out Successfully
15:45:39.682 [main] INFO  utilities.Listeners - addEmployee Test execution started
15:45:39.720 [main] INFO  testCases.AddEmployeeTest - Landed into login page
15:45:43.400 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
15:45:47.594 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
15:45:48.960 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
15:45:49.515 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
15:45:50.092 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
15:45:50.186 [main] INFO  testCases.AddEmployeeTest - Created Employee details is displayed in the table
15:45:50.603 [main] INFO  testCases.AddEmployeeTest - EmployeeId is matched
15:45:59.612 [main] INFO  utilities.Listeners - employeeDetails Test execution started
15:45:59.614 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
15:46:03.973 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
15:46:05.758 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
15:46:06.270 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
15:46:06.364 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
15:46:06.886 [main] ERROR testCases.EmployeeDetailsTest - Test Failed
15:46:11.766 [main] INFO  utilities.Listeners - employeeDetails Test execution started
15:46:11.768 [main] INFO  testCases.EmployeeDetailsTest - Landed into login page
15:46:13.833 [main] INFO  testCases.EmployeeDetailsTest - Logged in Successfully
15:46:15.291 [main] INFO  testCases.EmployeeDetailsTest - Successfully landed into Employee List page
15:46:16.096 [main] INFO  testCases.EmployeeDetailsTest - Created EmployeeId is entered in the employeeId field
15:46:16.190 [main] INFO  testCases.EmployeeDetailsTest - Created Employee details is displayed in the table
15:46:16.785 [main] INFO  testCases.EmployeeDetailsTest - EmployeeId is matched
15:46:18.363 [main] INFO  utilities.Listeners - Execution completed
