12:15:54.602 [main] INFO  utilities.Listeners - Execution started
12:15:58.949 [main] INFO  utilities.Listeners - addEmployee Test execution started
12:15:58.955 [main] INFO  testCases.AddEmployeeTest - Landed into login page
12:16:00.763 [main] INFO  testCases.AddEmployeeTest - Logged in Successfully
12:16:00.770 [main] INFO  testCases.AddEmployeeTest - page title is matched
12:16:04.151 [main] INFO  testCases.AddEmployeeTest - New Employee added Successfully
12:16:05.448 [main] INFO  testCases.AddEmployeeTest - Success Message is matched
12:16:05.933 [main] INFO  testCases.AddEmployeeTest - Successfully landed into Employee List page
12:16:06.385 [main] INFO  testCases.AddEmployeeTest - Created EmployeeId is entered in the employeeId field
12:16:06.991 [main] INFO  testCases.AddEmployeeTest - Created Employee is displayed in the table
12:16:07.901 [main] INFO  testCases.AddEmployeeTest - Logged out Successfully
12:16:11.989 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
12:16:11.990 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
12:16:12.577 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
12:16:13.751 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
12:16:15.170 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
12:16:15.603 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
12:16:16.159 [main] ERROR testCases.ExistEmployeeDetailsTest - Test Failed
12:16:20.384 [main] INFO  utilities.Listeners - existEmployeeDetails Test execution started
12:16:20.385 [main] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
12:16:22.169 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
12:16:22.174 [main] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
12:16:23.770 [main] INFO  testCases.ExistEmployeeDetailsTest - Successfully landed into Employee List page
12:16:24.213 [main] INFO  testCases.ExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
12:16:24.748 [main] INFO  testCases.ExistEmployeeDetailsTest - Searched Employee entry is found in the table
12:16:25.601 [main] INFO  testCases.ExistEmployeeDetailsTest - Logged out Successfully
12:16:29.782 [main] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
12:16:29.783 [main] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
12:16:30.403 [main] INFO  testCases.NotExistEmployeeDetailsTest - Logged in Successfully
12:16:32.068 [main] INFO  testCases.NotExistEmployeeDetailsTest - page title is matched
12:16:33.801 [main] INFO  testCases.NotExistEmployeeDetailsTest - Successfully landed into Employee List page
12:16:34.275 [main] INFO  testCases.NotExistEmployeeDetailsTest - EmployeeId is entered in the employeeId field
12:16:35.397 [main] INFO  testCases.NotExistEmployeeDetailsTest - Searched Employee is not found in the table
12:16:36.336 [main] INFO  testCases.NotExistEmployeeDetailsTest - Logged out Successfully
12:16:40.470 [main] INFO  utilities.Listeners - deleteEmployee Test execution started
12:16:40.471 [main] INFO  testCases.DeleteEmployeeTest - Landed into login page
12:16:41.088 [main] INFO  testCases.DeleteEmployeeTest - Logged in Successfully
12:16:42.854 [main] INFO  testCases.DeleteEmployeeTest - page title is matched
12:16:44.752 [main] INFO  testCases.DeleteEmployeeTest - Successfully landed into Employee List page
12:16:45.430 [main] INFO  testCases.DeleteEmployeeTest - EmployeeId is entered in the employeeId field
12:16:45.493 [main] INFO  testCases.DeleteEmployeeTest - Searched Employee entry is not found in the table
12:16:53.340 [main] ERROR testCases.DeleteEmployeeTest - Test Failed
12:16:55.887 [main] INFO  utilities.Listeners - deleteEmployee Test execution started
12:16:55.888 [main] INFO  testCases.DeleteEmployeeTest - Landed into login page
12:16:57.918 [main] INFO  utilities.Listeners - deleteEmployee Test execution started
12:16:57.920 [main] INFO  testCases.DeleteEmployeeTest - Landed into login page
12:16:59.928 [main] INFO  utilities.Listeners - deleteEmployee Test execution started
12:16:59.928 [main] INFO  testCases.DeleteEmployeeTest - Landed into login page
12:17:00.832 [main] INFO  utilities.Listeners - Execution completed
