15:45:46.128 [main] INFO  utilities.Listeners - Execution started
15:45:52.675 [TestNG-test=Test-2] INFO  utilities.Listeners - existEmployeeDetails Test execution started
15:45:52.690 [TestNG-test=Test-2] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
15:45:53.082 [TestNG-test=Test-1] INFO  utilities.Listeners - addEmployee Test execution started
15:45:53.084 [TestNG-test=Test-1] INFO  testCases.ExistEmployeeDetailsTest - Landed into login page
15:45:54.544 [TestNG-test=Test-2] INFO  testCases.ExistEmployeeDetailsTest - Logged in Successfully
15:45:55.457 [TestNG-test=Test-2] INFO  testCases.ExistEmployeeDetailsTest - page title is matched
15:46:05.525 [TestNG-test=Test-2] ERROR testCases.ExistEmployeeDetailsTest - Test Failed
15:46:05.799 [TestNG-test=Test-2] INFO  utilities.Listeners - existEmployeeDetails Test execution started
15:46:05.800 [TestNG-test=Test-2] INFO  testCases.AddEmployeeTest - Landed into login page
15:46:05.803 [TestNG-test=Test-2] INFO  utilities.Listeners - existEmployeeDetails Test execution started
15:46:05.803 [TestNG-test=Test-2] INFO  testCases.AddEmployeeTest - Landed into login page
15:46:05.806 [TestNG-test=Test-2] INFO  utilities.Listeners - existEmployeeDetails Test execution started
15:46:05.807 [TestNG-test=Test-2] INFO  testCases.AddEmployeeTest - Landed into login page
15:46:10.297 [TestNG-test=Test-3] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
15:46:10.298 [TestNG-test=Test-3] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
15:46:10.765 [TestNG-test=Test-1] INFO  utilities.Listeners - addEmployee Test execution started
15:46:10.766 [TestNG-test=Test-1] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
15:46:11.365 [TestNG-test=Test-3] INFO  testCases.NotExistEmployeeDetailsTest - Logged in Successfully
15:46:12.243 [TestNG-test=Test-1] INFO  testCases.NotExistEmployeeDetailsTest - Logged in Successfully
15:46:12.402 [TestNG-test=Test-1] INFO  utilities.Listeners - addEmployee Test execution started
15:46:12.403 [TestNG-test=Test-1] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
15:46:12.405 [TestNG-test=Test-1] INFO  utilities.Listeners - addEmployee Test execution started
15:46:12.405 [TestNG-test=Test-1] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
15:46:16.579 [TestNG-test=Test-3] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
15:46:16.580 [TestNG-test=Test-3] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
15:46:17.040 [TestNG-test=Test-4] INFO  utilities.Listeners - deleteEmployee Test execution started
15:46:17.041 [TestNG-test=Test-4] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
15:46:17.178 [TestNG-test=Test-4] INFO  utilities.Listeners - deleteEmployee Test execution started
15:46:17.178 [TestNG-test=Test-4] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
15:46:17.180 [TestNG-test=Test-4] INFO  utilities.Listeners - deleteEmployee Test execution started
15:46:17.180 [TestNG-test=Test-4] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
15:46:17.182 [TestNG-test=Test-4] INFO  utilities.Listeners - deleteEmployee Test execution started
15:46:17.183 [TestNG-test=Test-4] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
15:46:21.113 [TestNG-test=Test-3] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
15:46:21.113 [TestNG-test=Test-3] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
15:46:21.699 [TestNG-test=Test-3] INFO  testCases.NotExistEmployeeDetailsTest - Logged in Successfully
15:46:22.861 [TestNG-test=Test-3] ERROR testCases.NotExistEmployeeDetailsTest - page title is not matched
15:46:22.865 [TestNG-test=Test-3] ERROR testCases.NotExistEmployeeDetailsTest - Test Failed
15:46:26.895 [TestNG-test=Test-3] INFO  utilities.Listeners - notExistEmployeeDetails Test execution started
15:46:26.895 [TestNG-test=Test-3] INFO  testCases.NotExistEmployeeDetailsTest - Landed into login page
15:46:28.080 [main] INFO  utilities.Listeners - Execution completed
